market_hash_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,safe_price_usd,risk_score_svm,safe_discount_%
AK-47 | Fuel Injector (Factory New),822.0333333333333,0.0028364684981453,0.0532418247495208,0.0060426027517696,0,822.0333333333333,0,0.0
AK-47 | Fuel Injector (Field-Tested),224.9,-0.0029899849858604,0.0490755575643528,-0.0102146305603896,0,224.9,0,0.0
AK-47 | Fuel Injector (Minimal Wear),307.4888888888889,-0.0005647397626512,0.0521099171181914,-0.004042382482472,0,307.4888888888889,0,0.0
AK-47 | Fuel Injector (Well-Worn),168.53333333333333,-0.0030570860806974,0.0496237955549889,-0.0115950181794014,0,168.53333333333333,0,0.0
AK-47 | Gold Arabesque (Battle-Scarred),1875.1975308641977,0.0002445007150312,0.0324556656790056,-0.0020744877777873,0,1875.1975308641977,0,0.0
AK-47 | Gold Arabesque (Factory New),5536.177777777778,-0.0001665953587506,0.0466089269510808,-0.0008969945828557,0,5536.177777777778,0,0.0
AK-47 | Gold Arabesque (Field-Tested),2316.733333333333,-0.0009436648762032,0.0587644188853145,-0.0069219020106226,0,2316.733333333333,0,0.0
AK-47 | Gold Arabesque (Minimal Wear),3307.011111111111,-0.0004970708968442,0.0451214434156323,-0.0040277671587977,0,3307.011111111111,0,0.0
AK-47 | Gold Arabesque (Well-Worn),1988.8875,0.0005842295808039,0.015762432913186,0.0013135256235751,0,1988.8875,0,0.0
AK-47 | Green Laminate (Factory New),56.1,0.0150851064365696,0.1331368778922513,0.0269748834795527,1,56.1,0,0.0
AK-47 | Green Laminate (Field-Tested),19.488888888888887,0.0072651821921145,0.08189817965439,0.0123229087023727,1,19.488888888888887,0,0.0
AK-47 | Green Laminate (Minimal Wear),21.055555555555557,0.0056341119292035,0.0654433839081783,0.0121163219834327,0,21.055555555555557,0,0.0
AK-47 | Green Laminate (Well-Worn),38.07575757575758,0.0014758906063253,0.0553757866420782,0.0021469770119608,0,38.07575757575758,0,0.0
AK-47 | Head Shot (Battle-Scarred),4.722222222222222,0.0540835938160006,0.4610061021260611,0.0657964101795726,3,3.541666666666667,1,25.0
AK-47 | Head Shot (Factory New),83.04444444444445,0.0109783679854318,0.0898616497019701,0.0239477800929571,0,83.04444444444445,0,0.0
AK-47 | Head Shot (Field-Tested),6.711111111111111,0.0256453261375514,0.2230602573422401,0.0470351176090256,2,6.711111111111111,0,0.0
AK-47 | Head Shot (Minimal Wear),15.4,0.0181498996890602,0.1334608811439065,0.0362667263880461,2,15.4,0,0.0
AK-47 | Head Shot (Well-Worn),5.066666666666666,0.033588535946608,0.2392928491463564,0.0578104070832796,4,5.066666666666666,0,0.0
AK-47 | Hydroponic (Battle-Scarred),956.025641025641,0.0031667903712804,0.0524124180108679,0.0054840760396847,0,956.025641025641,0,0.0
AK-47 | Hydroponic (Factory New),6901.2,0.0068203864859209,0.053771870365655,0.0188300370409132,0,6901.2,0,0.0
AK-47 | Hydroponic (Field-Tested),1600.0333333333333,0.0048018108600543,0.0695822343061698,0.009622367769755,0,1600.0333333333333,0,0.0
AK-47 | Hydroponic (Minimal Wear),2992.733333333333,0.0048408654292199,0.0738667823482546,0.0094453455691478,0,2992.733333333333,0,0.0
AK-47 | Hydroponic (Well-Worn),1194.1756756756756,-0.000425633937312,0.0249477555011813,-0.0018658102006349,0,1194.1756756756756,0,0.0
AK-47 | Ice Coaled (Battle-Scarred),2.4,0.0131086142322097,0.1381349414840074,0.0142964778503994,0,2.4,0,0.0
AK-47 | Ice Coaled (Factory New),16.81111111111111,0.0051213089212465,0.0835510397669169,0.0084688371482805,0,16.81111111111111,0,0.0
AK-47 | Ice Coaled (Field-Tested),3.066666666666667,0.0046816479400749,0.0566860909247069,0.0093921201360814,0,3.066666666666667,0,0.0
AK-47 | Ice Coaled (Minimal Wear),6.6,0.0020733012306046,0.0268472885887015,0.0053282655078601,0,6.6,0,0.0
AK-47 | Ice Coaled (Well-Worn),3.644444444444445,0.0074906367041198,0.0953797313703593,0.0100182307404529,0,3.644444444444445,0,0.0
AK-47 | Inheritance (Battle-Scarred),53.111111111111114,0.0001777438315723,0.0364775041413825,-0.0015113987081044,0,53.111111111111114,0,0.0
