market_hash_name,mean_price_usd,volatility,spike_count,risk_score_SVM,formula_price,ml_price,price_difference
Sticker | skullz | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | sl3nd (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | sl3nd (Gold) | Shanghai 2024,0.993006993006993,,2,0,0.993006993006993,0.993006993006993,0.0
Sticker | sl3nd (Holo) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | sl3nd | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | slaxz- (Foil) | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | slaxz- (Glitter) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | slaxz- (Gold) | Austin 2025,2.2045454545454546,,6,0,2.2045454545454546,1.0,-1.2045454545454546
Sticker | slaxz- (Gold) | Rio 2022,2.5670103092783507,0.1444867866976576,1,0,2.5670103092783507,2.4806521342167422,-0.08635817506160848
Dual Berettas | Moon in Libra (Battle-Scarred),4.948979591836735,0.091144508867811,0,0,4.948979591836735,4.582124215423974,-0.36685537641276067
Dual Berettas | Moon in Libra (Factory New),5.72,0.0706385158858367,0,0,5.72,5.485111715105623,-0.2348882848943772
Sticker | slaxz- | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | slaxz- | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | smooya (Foil) | Katowice 2019,2.126984126984127,0.0539480700788543,0,0,2.126984126984127,1.8145220900475434,-0.3124620369365836
Sticker | smooya (Foil) | London 2018,14.796875,0.0745608598194226,0,0,14.796875,8.0,-6.796875
Sticker | smooya (Gold) | Katowice 2019,38.3728813559322,0.0097870426950848,0,0,38.3728813559322,37.0,-1.3728813559322006
Sticker | smooya (Gold) | London 2018,392.2068965517241,0.009174718820305,0,0,392.2068965517241,391.96382103246646,-0.24307551925767257
Sticker | smooya | Katowice 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | smooya | London 2018,1.1366906474820144,0.1416325152829684,2,0,1.1366906474820144,1.0,-0.13669064748201443
Sticker | snatchie (Foil) | London 2018,6.890756302521009,0.1493652030837854,2,0,6.890756302521009,6.0,-0.8907563025210088
Sticker | snatchie (Gold) | London 2018,415.6363636363636,0.0025863919405262,0,0,415.6363636363636,407.0,-8.636363636363626
Sticker | snatchie | London 2018,0.0,,0,0,0.0,0.0,0.0
Sticker | snow (Foil) | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | snow (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | snow (Gold) | Austin 2025,4.068965517241379,0.1731884331235442,7,0,4.068965517241379,2.0,-2.068965517241379
Sticker | snow (Gold) | Shanghai 2024,4.592307692307692,0.0895512156234533,1,0,4.592307692307692,4.243131339341002,-0.3491763529666896
Dual Berettas | Moon in Libra (Field-Tested),4.445205479452055,0.0868142715930681,0,0,4.445205479452055,4.0,-0.4452054794520546
Dual Berettas | Moon in Libra (Minimal Wear),5.033333333333333,0.1285310304827265,1,0,5.033333333333333,4.677703537593261,-0.3556297957400725
Sticker | snow | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | snow | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | somebody (Foil) | Berlin 2019,2.873134328358209,0.1052122845471232,0,0,2.873134328358209,1.0,-1.873134328358209
Sticker | somebody (Foil) | Boston 2018,138.66129032258064,0.1092525824473805,1,0,138.66129032258064,93.0,-45.66129032258064
Sticker | somebody (Foil) | Katowice 2019,5.345070422535211,0.0703958367814557,0,0,5.345070422535211,3.0,-2.345070422535211
Sticker | somebody (Foil) | London 2018,20.5,0.0508663594903252,0,0,20.5,12.0,-8.5
Dual Berettas | Moon in Libra (Well-Worn),5.318681318681318,0.0947228198596364,0,0,5.318681318681318,4.0,-1.3186813186813184
Sticker | somebody (Gold) | Berlin 2019,47.67142857142857,0.0543552501502274,1,0,47.67142857142857,46.0,-1.6714285714285708
Sticker | somebody (Gold) | Boston 2018,4530.056910569106,0.0380115969596103,0,0,4530.056910569106,2250.0,-2280.0569105691056
Sticker | somebody (Gold) | Katowice 2019,96.8984375,0.0211788100881251,0,0,96.8984375,88.0,-8.8984375
Sticker | somebody (Gold) | London 2018,324.1136363636364,0.0371355690828826,0,0,324.1136363636364,255.0,-69.11363636363637
Sticker | somebody (Gold) | Shanghai 2024,53.26174496644296,0.0510964452110546,0,0,53.26174496644296,32.0,-21.26174496644296
Sticker | somebody (Holo) | Shanghai 2024,8.686666666666667,0.1524603713117935,2,0,8.686666666666667,6.0,-2.6866666666666674
Dual Berettas | Oil Change (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Sticker | somebody | Boston 2018,24.82905982905983,0.0501280052714022,0,0,24.82905982905983,19.0,-5.82905982905983
Sticker | somebody | Katowice 2019,1.1285714285714286,0.1916205921238524,2,0,1.1285714285714286,1.0,-0.12857142857142856
Sticker | somebody | London 2018,2.702702702702702,0.1206510843933643,0,0,2.702702702702702,1.0,-1.7027027027027022
Sticker | somebody | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | spaze (Foil) | Cologne 2016,38.71794871794872,0.1042350796442508,1,0,38.71794871794872,37.93579962801473,-0.7821490899339949
Sticker | spaze (Gold) | Cologne 2016,94.00833333333334,0.0262728587714723,0,0,94.00833333333334,93.64349532664332,-0.36483800669002164
Sticker | spaze | Cologne 2016,38.91452991452992,0.0257265634413154,0,0,38.91452991452992,38.09078491649011,-0.8237449980398139
Dual Berettas | Panther (Factory New),2.5,0.1462609474465738,1,0,2.5,2.471013888850543,-0.028986111149456928
Sticker | speed4k (Gold) | Berlin 2019,7.178217821782178,0.0297180412697737,0,0,7.178217821782178,6.628217293895346,-0.5500005278868327
Sticker | speed4k | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Polished Malachite (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Polished Malachite (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Polished Malachite (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Sticker | spooke | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | stadodo (Glitter) | Copenhagen 2024,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Pyre (Battle-Scarred),33.0625,0.3000053721136692,3,0,33.0625,20.0,-13.0625
Dual Berettas | Pyre (Factory New),45.376,0.0654334367813643,1,0,45.376,44.05901171752361,-1.3169882824763874
Sticker | stadodo | Copenhagen 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | stanislaw (Foil) | Atlanta 2017,63.959016393442624,0.0916406715849866,1,0,63.959016393442624,48.0,-15.959016393442624
Sticker | stanislaw (Foil) | Austin 2025,0.0134228187919463,,7,0,0.0134228187919463,0.0,-0.0134228187919463
Sticker | stanislaw (Foil) | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | stanislaw (Foil) | Boston 2018,17.65740740740741,0.2879654405898472,2,0,17.65740740740741,12.0,-5.657407407407408
Sticker | stanislaw (Foil) | Cologne 2016,35.6,0.0907021077495132,1,0,35.6,33.0,-2.6000000000000014
Sticker | stanislaw (Foil) | Katowice 2019,2.13953488372093,0.0533074648140332,0,0,2.13953488372093,1.8145220900475434,-0.32501279367338665
Sticker | stanislaw (Foil) | London 2018,4.961538461538462,0.0793128085644696,0,0,4.961538461538462,4.0,-0.9615384615384617
Sticker | stanislaw (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | stanislaw (Gold) | Atlanta 2017,109.368,0.0416157174694057,0,0,109.368,106.87960536102148,-2.4883946389785194
Dual Berettas | Pyre (Field-Tested),31.61744966442953,0.0449198717670475,0,0,31.61744966442953,18.0,-13.617449664429529
Sticker | stanislaw (Gold) | Berlin 2019,11.88888888888889,0.0123935080385811,0,0,11.88888888888889,10.0,-1.8888888888888893
Sticker | stanislaw (Gold) | Boston 2018,133.19827586206895,0.038133591719601,0,0,133.19827586206895,105.0,-28.198275862068954
Sticker | stanislaw (Gold) | Cologne 2016,94.00833333333334,0.0262728587714723,0,0,94.00833333333334,93.64349532664332,-0.36483800669002164
Sticker | stanislaw (Gold) | Katowice 2019,25.99056603773585,0.0407863334963904,0,0,25.99056603773585,24.52998778620377,-1.4605782515320804
Sticker | stanislaw (Gold) | London 2018,166.4322033898305,0.0217589419297861,0,0,166.4322033898305,154.0,-12.432203389830505
Sticker | stanislaw (Gold) | Shanghai 2024,1.0575539568345325,0.0954508474341179,1,0,1.0575539568345325,1.0,-0.05755395683453246
Dual Berettas | Pyre (Minimal Wear),32.61073825503356,0.0421105067893836,0,0,32.61073825503356,21.0,-11.61073825503356
Dual Berettas | Pyre (Well-Worn),35.53846153846154,0.0471839370098234,0,0,35.53846153846154,28.0,-7.53846153846154
Sticker | stanislaw | Atlanta 2017,7.459677419354839,0.0400324503047613,0,0,7.459677419354839,7.079226120449338,-0.3804512989055011
Sticker | stanislaw | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | stanislaw | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Retribution (Factory New),4.0,0.0888674162645515,0,0,4.0,3.960608796361854,-0.03939120363814608
Sticker | stanislaw | Cologne 2016,12.375,0.1421951293704134,1,0,12.375,12.0,-0.375
Sticker | stanislaw | Katowice 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | stanislaw | London 2018,0.0,,0,0,0.0,0.0,0.0
Sticker | stanislaw | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn (Glitter) | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn (Glitter) | Paris 2023,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn (Glitter) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn (Gold) | Antwerp 2022,1.3333333333333333,0.0905357460425185,1,0,1.3333333333333333,1.2266248745211648,-0.1067084588121685
Sticker | stavn (Gold) | Paris 2023,2.0,0.0,0,0,2.0,1.7068178470325437,-0.2931821529674563
Sticker | stavn (Gold) | Rio 2022,3.7874015748031495,0.1518392819678125,3,0,3.7874015748031495,3.7874015748031495,0.0
Sticker | stavn (Gold) | Stockholm 2021,2.888888888888889,0.0584445943549871,0,0,2.888888888888889,2.737692542504568,-0.1511963463843209
Dual Berettas | Retribution (Minimal Wear),4.128571428571429,0.1314840431956629,2,0,4.128571428571429,4.0,-0.128571428571429
Sticker | stavn (Holo) | Paris 2023,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn (Holo) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn (Holo) | Stockholm 2021,0.0068965517241379,,7,0,0.0068965517241379,0.0,-0.0068965517241379
Sticker | stavn | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn | Paris 2023,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | stavn | Stockholm 2021,0.0,,0,0,0.0,0.0,0.0
Sticker | steel (Foil) | Cluj-Napoca 2015,16.912280701754387,0.0658127481021878,0,0,16.912280701754387,16.775051052446745,-0.13722964930764192
Sticker | steel (Foil) | Cologne 2015,10.807407407407409,0.0562942905732441,0,0,10.807407407407409,10.369285578003957,-0.43812182940345146
Sticker | steel (Foil) | Krakow 2017,16.874074074074073,0.0418846165283951,0,0,16.874074074074073,16.0,-0.8740740740740733
Sticker | steel (Gold) | Cluj-Napoca 2015,37.0234375,0.0304792161797083,0,0,37.0234375,22.0,-15.0234375
Sticker | steel (Gold) | Cologne 2015,26.705882352941178,0.0207036268108589,0,0,26.705882352941178,23.0,-3.7058823529411775
Sticker | steel (Gold) | Krakow 2017,424.26153846153846,0.0372391483791547,0,0,424.26153846153846,365.0,-59.261538461538464
Sticker | steel | Cluj-Napoca 2015,9.852631578947369,0.0666537928672899,1,0,9.852631578947369,9.332344917775288,-0.5202866611720811
Sticker | steel | Cologne 2015,8.88495575221239,0.0782979990602321,0,0,8.88495575221239,8.336777765915926,-0.548177986296464
Sticker | steel | Krakow 2017,1.5174825174825175,0.2157131149711711,5,0,1.5174825174825175,1.3440008808260904,-0.17348163665642713
Sticker | sterling (Foil) | Katowice 2019,2.778688524590164,0.2767291962484637,5,0,2.778688524590164,2.6685435292250004,-0.11014499536516364
Sticker | sterling (Gold) | Katowice 2019,34.04424778761062,0.0100466248477858,0,0,34.04424778761062,33.203171026972,-0.8410767606386216
Sticker | sterling | Katowice 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | story (Glitter) | Copenhagen 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | story (Gold) | Copenhagen 2024,7.344086021505376,0.1042659453321962,0,0,7.344086021505376,6.807906160158727,-0.5361798613466489
Dual Berettas | Rose Nacre (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Sticker | story | Copenhagen 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | suNny (Foil) | Boston 2018,7.097560975609756,0.0673050889504293,0,0,7.097560975609756,6.573887571757111,-0.5236734038526452
Sticker | suNny (Foil) | Krakow 2017,36.34722222222222,0.0474487013562651,0,0,36.34722222222222,34.0,-2.3472222222222214
Sticker | suNny (Foil) | London 2018,5.911290322580645,0.0673188956681724,0,0,5.911290322580645,5.0,-0.911290322580645
Sticker | suNny (Gold) | Boston 2018,288.34,0.1604311286141333,1,0,288.34,266.5389518020471,-21.801048197952866
Sticker | suNny (Gold) | Krakow 2017,1491.114754098361,0.0402361689999314,0,0,1491.114754098361,1250.0,-241.1147540983609
Sticker | suNny (Gold) | London 2018,220.1404958677686,0.1002183061823362,2,0,220.1404958677686,214.71313490876418,-5.427360959004432
Sticker | suNny | Boston 2018,1.264,0.2308303047706032,5,0,1.264,1.0,-0.264
Sticker | suNny | Krakow 2017,3.4285714285714284,0.1917339292915499,4,0,3.4285714285714284,2.0,-1.4285714285714284
Dual Berettas | Rose Nacre (Factory New),0.0,,0,0,0.0,0.0,0.0
Sticker | susp (Foil) | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | susp (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Rose Nacre (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Sticker | susp (Gold) | Shanghai 2024,1.0866141732283463,0.1095445115010332,1,0,1.0866141732283463,1.0,-0.0866141732283463
Dual Berettas | Rose Nacre (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Sticker | susp (Holo) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | susp | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | susp | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | svyat (Foil) | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | svyat (Gold) | Berlin 2019,12.091666666666669,0.0193310564464096,0,0,12.091666666666669,11.0,-1.0916666666666686
Sticker | svyat | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN (Glitter) | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN (Glitter) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN (Gold) | Antwerp 2022,3.189189189189189,0.1616011563729682,1,0,3.189189189189189,2.8615330005953483,-0.3276561885938407
Sticker | syrsoN (Gold) | Rio 2022,9.269565217391303,0.0623439824377616,0,0,9.269565217391303,9.0,-0.26956521739130324
Dual Berettas | Rose Nacre (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN (Holo) | Antwerp 2022,0.0066666666666666,,7,0,0.0066666666666666,0.0,-0.0066666666666666
Dual Berettas | Royal Consorts (Battle-Scarred),0.08,,5,0,0.08,0.08,0.0
Sticker | syrsoN (Holo) | Shanghai 2024,0.0074074074074074,,7,0,0.0074074074074074,0.0,-0.0074074074074074
Sticker | syrsoN | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | syrsoN | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | t0rick (Foil) | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | t0rick (Gold) | Berlin 2019,11.833333333333334,0.0139190706375376,0,0,11.833333333333334,10.0,-1.833333333333334
Sticker | t0rick | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Royal Consorts (Factory New),3.4466666666666668,0.1546798254518641,0,0,3.4466666666666668,3.1119101122007096,-0.3347565544659572
Dual Berettas | Shred (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Shred (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Sticker | tN1R | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN (Foil) | Boston 2018,5.064220183486238,0.0621255429282339,0,0,5.064220183486238,4.677703537593261,-0.38651664589297763
Sticker | tabseN (Foil) | Katowice 2019,1.8428571428571427,0.2120472324199927,5,0,1.8428571428571427,1.438905379685732,-0.4039517631714107
Sticker | tabseN (Foil) | Krakow 2017,17.891666666666666,0.0326994599740487,0,0,17.891666666666666,16.0,-1.8916666666666657
Sticker | tabseN (Foil) | London 2018,6.344086021505376,0.0570414560075035,0,0,6.344086021505376,5.981450835489551,-0.362635186015825
Sticker | tabseN (Glitter) | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN (Glitter) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN (Gold) | Antwerp 2022,4.90625,0.058331600251544,0,0,4.90625,4.582124215423974,-0.3241257845760259
Sticker | tabseN (Gold) | Boston 2018,417.9763779527559,0.0015126706624939,0,0,417.9763779527559,416.30247402969064,-1.673903923065268
Sticker | tabseN (Gold) | Katowice 2019,36.95575221238938,0.0056630919201838,0,0,36.95575221238938,35.0,-1.9557522123893776
Sticker | tabseN (Gold) | Krakow 2017,546.9508196721312,0.0717907344693703,1,0,546.9508196721312,506.0,-40.95081967213116
Sticker | tabseN (Gold) | London 2018,208.53658536585365,0.0569091005308284,1,0,208.53658536585365,208.02306973989909,-0.5135156259545681
Sticker | tabseN (Gold) | Rio 2022,10.182692307692308,0.0396824398947804,0,0,10.182692307692308,9.739000018013279,-0.44369228967902963
Sticker | tabseN (Gold) | Shanghai 2024,3.065573770491804,0.2126421273382747,4,0,3.065573770491804,2.0,-1.0655737704918038
Sticker | tabseN (Holo) | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN (Holo) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Shred (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Shred (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN | Katowice 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN | Krakow 2017,1.0434782608695652,0.1050834905123742,1,0,1.0434782608695652,1.0,-0.04347826086956519
Dual Berettas | Stained (Battle-Scarred),0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tabseN | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | tarik (Foil) | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | tarik (Foil) | Boston 2018,16.34234234234234,0.0311172356063659,0,0,16.34234234234234,14.0,-2.3423423423423415
Sticker | tarik (Foil) | Cluj-Napoca 2015,40.535714285714285,0.0062157793531196,0,0,40.535714285714285,39.763026022892774,-0.7726882628215108
Sticker | tarik (Foil) | Cologne 2015,21.1,0.1767023830447438,5,0,21.1,21.09048619641638,-0.00951380358362286
Sticker | tarik (Foil) | Cologne 2016,39.672,0.0202651071537908,0,0,39.672,38.37161636045013,-1.3003836395498638
Sticker | tarik (Foil) | London 2018,9.30841121495327,0.0534575646712908,0,0,9.30841121495327,8.0,-1.3084112149532707
Sticker | tarik (Foil) | MLG Columbus 2016,69.23577235772358,0.0034484524576481,0,0,69.23577235772358,67.87937595063622,-1.3563964070873595
Sticker | tarik (Gold) | Atlanta 2017,109.368,0.0416157174694057,0,0,109.368,106.87960536102148,-2.4883946389785194
Sticker | tarik (Gold) | Berlin 2019,13.98076923076923,0.0095800736661157,0,0,13.98076923076923,13.0,-0.98076923076923
Sticker | tarik (Gold) | Boston 2018,351.109243697479,0.1758335451463916,2,0,351.109243697479,344.9363792178153,-6.172864479663701
Sticker | tarik (Gold) | Cluj-Napoca 2015,59.79831932773109,0.0109237937520153,0,0,59.79831932773109,58.0,-1.7983193277310932
Sticker | tarik (Gold) | Cologne 2015,28.08695652173913,0.0636140417715103,0,0,28.08695652173913,23.0,-5.086956521739129
Sticker | tarik (Gold) | Cologne 2016,65.59016393442623,0.0917869457541688,1,0,65.59016393442623,52.0,-13.59016393442623
Sticker | tarik (Gold) | London 2018,252.16528925619835,0.0053723757407723,0,0,252.16528925619835,249.50177070526306,-2.6635185509352937
Dual Berettas | Stained (Factory New),0.0,,0,0,0.0,0.0,0.0
Sticker | tarik | Atlanta 2017,18.626262626262623,0.1111053779404352,1,0,18.626262626262623,17.759377385470444,-0.866885240792179
Sticker | tarik | Berlin 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | tarik | Boston 2018,1.9838709677419355,0.1011397134496567,1,0,1.9838709677419355,1.7068178470325437,-0.2770531207093918
Sticker | tarik | Cluj-Napoca 2015,9.18867924528302,0.1230907542786729,1,0,9.18867924528302,8.0,-1.1886792452830193
Sticker | tarik | Cologne 2015,7.726315789473684,0.034088587780147,0,0,7.726315789473684,7.6926186060264135,-0.033697183447270795
Sticker | tarik | London 2018,1.0,0.0,0,0,1.0,1.0,0.0
Sticker | tarik | MLG Columbus 2016,8.892857142857142,0.0940042042192873,1,0,8.892857142857142,7.0,-1.8928571428571423
Sticker | tenzki (Foil) | Cluj-Napoca 2015,54.034188034188034,0.1234190696425667,1,0,54.034188034188034,42.0,-12.034188034188034
Sticker | tenzki (Gold) | Cluj-Napoca 2015,59.79831932773109,0.0109237937520153,0,0,59.79831932773109,58.0,-1.7983193277310932
Sticker | tenzki | Cluj-Napoca 2015,32.22666666666667,0.0984405231186806,1,0,32.22666666666667,30.49761553770108,-1.7290511289655868
Sticker | tiziaN (Foil) | Katowice 2019,2.107692307692308,0.1492313603882975,2,0,2.107692307692308,1.787602698002479,-0.32008960968982914
Sticker | tiziaN (Foil) | London 2018,9.669491525423728,0.1969309900188638,2,0,9.669491525423728,7.0,-2.6694915254237284
Sticker | tiziaN (Glitter) | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tiziaN (Gold) | Antwerp 2022,2.2905982905982905,0.0851256530758748,0,0,2.2905982905982905,2.0,-0.29059829059829045
Sticker | tiziaN (Gold) | Katowice 2019,33.508620689655174,0.0293367269840082,0,0,33.508620689655174,31.879785107856407,-1.6288355817987679
Sticker | tiziaN (Gold) | London 2018,273.232,0.1099777914034472,2,0,273.232,236.0,-37.23200000000003
Sticker | tiziaN (Holo) | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tiziaN | Antwerp 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | tiziaN | Katowice 2019,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Stained (Field-Tested),0.0,,0,0,0.0,0.0,0.0
Sticker | tonyblack (Foil) | Katowice 2019,5.032258064516129,0.1661267406407275,1,0,5.032258064516129,4.677703537593261,-0.35455452692286826
Sticker | tonyblack (Foil) | London 2018,27.825,0.0531310560508361,0,0,27.825,27.825,0.0
Sticker | tonyblack (Gold) | Katowice 2019,36.31304347826087,0.023746986213622,0,0,36.31304347826087,36.31304347826087,0.0
Sticker | tonyblack (Gold) | London 2018,619.9,0.0322971696583718,0,0,619.9,610.3658146415512,-9.53418535844878
Dual Berettas | Stained (Minimal Wear),0.0,,0,0,0.0,0.0,0.0
Sticker | tonyblack | London 2018,1.8646616541353385,0.1107829218982157,1,0,1.8646616541353385,1.4716159951363894,-0.39304565899894905
Sticker | torzsi (Foil) | Austin 2025,0.0133333333333333,,7,0,0.0133333333333333,0.0,-0.0133333333333333
Sticker | torzsi (Glitter) | Copenhagen 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi (Glitter) | Paris 2023,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi (Glitter) | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi (Glitter) | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Stained (Well-Worn),0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi (Gold) | Copenhagen 2024,1.593103448275862,0.1886985420553281,4,0,1.593103448275862,1.3769409529265064,-0.2161624953493555
Sticker | torzsi (Gold) | Paris 2023,2.328767123287671,0.1000478812572325,0,0,2.328767123287671,2.0,-0.3287671232876712
Sticker | torzsi (Gold) | Rio 2022,8.910714285714286,0.0902603695125907,1,0,8.910714285714286,8.413172346685199,-0.4975419390290874
Dual Berettas | Sweet Little Angels (Battle-Scarred),2.46,0.1235977029073601,0,0,2.46,2.0,-0.45999999999999996
Dual Berettas | Sweet Little Angels (Factory New),15.926666666666666,0.0729297495513238,0,0,15.926666666666666,15.852240652052599,-0.07442601461406717
Dual Berettas | Sweet Little Angels (Field-Tested),3.44,0.1043476419316,0,0,3.44,2.0,-1.44
Sticker | torzsi (Holo) | Paris 2023,0.0,,0,0,0.0,0.0,0.0
Dual Berettas | Sweet Little Angels (Minimal Wear),7.853333333333333,0.0888416463794844,0,0,7.853333333333333,7.0,-0.8533333333333326
Dual Berettas | Sweet Little Angels (Well-Worn),3.3087248322147653,0.1360284753021653,0,0,3.3087248322147653,2.988358055896778,-0.32036677631798716
Sticker | torzsi | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi | Copenhagen 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi | Paris 2023,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi | Rio 2022,0.0,,0,0,0.0,0.0,0.0
Sticker | torzsi | Shanghai 2024,0.0,,0,0,0.0,0.0,0.0
Sticker | twist (Foil) | Atlanta 2017,35.48760330578512,0.0107103755478846,0,0,35.48760330578512,32.0,-3.4876033057851217
Sticker | twist (Foil) | Katowice 2019,1.3416666666666666,0.2461062679304532,6,0,1.3416666666666666,1.2266248745211648,-0.11504179214550181
Sticker | twist (Gold) | Atlanta 2017,89.78225806451613,0.0038757766456813,0,0,89.78225806451613,89.0,-0.7822580645161281
Sticker | twist (Gold) | Katowice 2019,32.58878504672897,0.0144101094455053,0,0,32.58878504672897,30.774912975320866,-1.813872071408106
Sticker | twist | Atlanta 2017,3.147727272727273,0.0690165468044482,0,0,3.147727272727273,2.8615330005953483,-0.2861942721319246
Sticker | twist | Katowice 2019,0.0,,0,0,0.0,0.0,0.0
Sticker | ultimate (Foil) | Austin 2025,0.0,,0,0,0.0,0.0,0.0
Sticker | ultimate (Glitter) | Shanghai 2024,2.0,0.1407254058325762,2,0,2.0,1.7068178470325437,-0.2931821529674563
Sticker | ultimate (Gold) | Austin 2025,1.9733333333333332,0.2018769499290216,6,0,1.9733333333333332,1.0,-0.9733333333333332
Dual Berettas | Switch Board (Battle-Scarred),3.978260869565217,0.0964758162990903,0,0,3.978260869565217,2.0,-1.9782608695652169
Dual Berettas | Switch Board (Factory New),4.5,0.0875497779628221,0,0,4.5,3.0,-1.5
